,team,season,travel_OPS+,no_travel_OPS+,team_OPS+,gap_OPS+,no_gap_OPS+,tz_OPS+,no_tz_OPS+,team_home_OPS+,team_away_OPS+
552,SDN,2019,83.28866859400885,91.66615176272703,89.9193342995955,87.97891302800367,81.53794195855025,88.97588708386857,90.03169040077105,84.26385107306884,95.27831646376063
553,SDN,2020,114.98466265298708,116.67190692749605,116.22577349447579,130.9740143329547,108.45391478221148,138.10068960148615,113.76082694416807,121.43411766522725,110.6698845783174
554,SDN,2021,91.3873691140059,99.85385796889503,97.7212668180504,115.04590269137024,74.4900361282816,91.86035661151163,98.14328109632883,99.84515292284392,95.62842159494434
555,SDN,2022,102.03089015447287,95.26608706671884,96.80915465745608,135.96843830363935,83.61367052082525,87.5716597344717,97.7765936843935,90.59619300718886,102.50485202618505
556,SDN,2023,113.0240603193502,96.49869669921107,100.74940106054653,126.89163841150916,102.43291130171639,96.65998609483948,101.05896058142596,104.49686974886686,97.22444936314444
557,SEA,2000,105.75794749621919,101.513265425669,102.14938748220024,122.71753149770737,98.59588415789796,93.11820945343436,103.1140211010694,91.1219078338902,112.55813071585399
558,SEA,2001,109.36624570604336,113.08216462157495,112.44095217962196,137.01686615683596,98.02077550437875,108.01827070253806,112.8214032112965,109.33202270789604,115.30094601749083
559,SEA,2002,98.57368642530786,106.72934143343707,105.00153978450868,87.61263285316498,104.64958108238748,93.13040400817786,105.99642699158301,97.70589975843515,111.90873386060156
560,SEA,2003,124.90163680101114,93.00212634855893,99.47684942331718,148.25798672026104,107.57464618388286,116.63339561995652,98.58033453286868,95.85710649118744,102.86345636998763
561,SEA,2004,105.06271173492796,90.65897142590775,93.41560676675797,116.85014318866176,95.94089034361973,85.02155388265055,94.03125303141873,88.72578542949137,97.81401063439242
562,SEA,2005,99.56768945939348,89.09679718136209,91.15137151183089,111.83507236016462,94.02017959989392,108.28045529144204,89.67032206460446,92.95466865889823,89.37334050269898
563,SEA,2006,95.98789949662236,97.66816624449302,97.23108713439727,106.94199370772219,89.57683068675382,106.06343500646989,96.64796486099883,93.8958329609155,100.29544203436886
564,SEA,2007,122.02257239522685,99.73428411681627,104.00553969423774,104.22769052204339,129.80910514725656,121.5505413216797,101.96751957630883,103.01414622650627,104.96117901602764
565,SEA,2008,98.34111633022336,90.59593006460477,92.02843673720338,109.9987364217368,93.17819051233447,111.06331463376544,90.63913185040687,96.43180432248899,87.79292306241149
566,SEA,2009,89.169343113333,93.33008940982594,92.54777590263883,92.08396238101267,87.63081938872017,81.76197104400687,93.24196150628872,92.31050694666693,92.7797483338737
567,SEA,2010,77.86484274883408,78.31521033364753,78.17226735125105,100.04338637708798,67.16865817795694,63.37328907662132,79.22421172073109,74.0134995060167,82.19040713080612
568,SEA,2011,83.98835793447219,77.79157987071991,79.14037397682196,83.93386793173593,83.97707376556282,92.2319538479822,78.08952507719047,74.04784023958936,84.30504478554322
569,SEA,2012,74.19228467050934,87.69286501729022,85.32746980110718,82.8657215011957,70.72969987025756,73.87941328535,86.36700754436217,74.49713078320062,95.25642300834627
570,SEA,2013,96.54993220430579,95.92553323146977,96.05983711568152,122.31496715204484,89.4608862139715,91.88985296516042,96.50863194907436,96.96146312380552,95.18242357069124
571,SEA,2014,101.32034659812818,91.97876536639083,93.8381045080352,115.14689160078726,97.13490877334311,126.1384824520487,89.87178859766681,91.29639459926553,96.14993141770553
572,SEA,2015,95.57344975862638,101.82035300937082,100.59929361915638,102.65878358998104,91.82644131803042,94.86935979868167,101.03271454070403,99.6650763339411,101.49852261295993
573,SEA,2016,102.20929838726565,105.05916055087434,104.55845444816276,76.61612497107511,106.97249028933294,77.0208544565893,106.56598222395948,106.33727409670585,102.84470672621416
574,SEA,2017,110.48109342038029,98.54794321328919,100.79508423175758,127.56255110246472,105.62538675334751,99.27031288522348,100.87788304026608,105.11659486250923,96.6587811994668
575,SEA,2018,88.611882795276,103.04121829116366,100.01226123625004,111.31795540515475,75.92801762478305,111.91626459257824,98.94454787030547,90.91489608772277,108.37207974655287
576,SEA,2019,103.72390264900434,90.89276327315403,93.40323097962771,103.78068248236683,103.78020562082781,101.4884281391855,93.14102166694602,89.15980620592228,97.44216945715141
577,SEA,2020,101.08764818568127,80.30395688084214,84.84327180638613,59.410941298005056,114.63728087533363,135.39788081611724,80.5197328412276,79.24156000954676,88.33183785843568
578,SEA,2021,106.83237786475424,86.92381987305681,90.60306252852325,109.291096401423,104.55380821661073,109.12571754118528,89.31372509771585,83.69083193554843,97.09792563009152
579,SEA,2022,103.32634516046335,96.65377953923056,98.07387858452144,143.37736660180056,81.96005036505088,91.42978538309418,98.65604422740893,93.50003909754048,102.34955005431318
580,SEA,2023,114.02973524675492,98.14427432633192,100.78959372739877,102.09529302375104,121.97705572756186,98.75344355150688,100.93663298760664,95.84244297478234,105.38876562222144
581,SFN,2000,109.0162796661744,109.30166429232403,109.23617531445444,100.21984316338094,112.48719970482992,121.65462931493325,108.47257579309368,114.08365036933583,104.78287461381153
582,SFN,2001,110.97896273952531,108.56891461816235,109.08651578514022,137.65959879265014,99.09998021751143,100.7672619293178,109.96500139011154,103.56118652379314,114.24827070933858
583,SFN,2002,119.46370660903884,102.78870976498666,107.30583255019566,116.52540030679842,120.95114174615058,120.73270449265596,106.44438760545762,98.3720405033017,115.59426955482851
584,SFN,2003,108.23152585065881,100.29631255602247,102.55341099627469,85.10275640214,117.43648239942983,111.6082434541278,101.87894397898472,108.008178991505,97.14068360216376
585,SFN,2004,102.28460569310256,107.41967829630875,105.98328328560291,103.9766698810186,101.34077402779482,93.43684898650044,106.81087677804611,115.98710349350813,96.24207862650111
586,SFN,2005,96.72540682386229,89.52188112589008,91.25182234012259,102.61027007829809,93.83240566429482,99.74648037576996,90.54804445902111,91.98101073010969,90.56571917918296
587,SFN,2006,107.54140863565524,90.20817247219144,94.38168420227275,108.37721628737187,107.7397119770998,113.51933740705663,91.97414282303016,95.20961188341788,93.57664362513871
588,SFN,2007,95.44673353212107,85.1916560003247,88.03806780816524,89.35396549671397,97.3417538233467,84.63514026502222,88.39868946845621,89.6994123105336,86.42001223150206
589,SFN,2008,85.20979355520322,91.5822023741498,89.92948851840197,108.63674318957868,75.91216678207498,64.96197446752046,92.64878499129803,93.43748123327218,86.5668700633128
590,SFN,2009,103.95970031849262,82.36252194193877,87.77896544258144,106.27041757422946,103.21160422918894,96.64322081533325,86.79992134798766,96.48080689705934,79.56040442843246
591,SFN,2010,97.77707337781023,98.46207154280874,98.13369294101668,78.63065874427448,107.13013769399357,101.53698684503398,97.97765937452647,103.31348477628919,93.24885919823048
592,SFN,2011,76.09695289875411,91.37374519131478,87.71059924056281,76.00981584743201,76.53068215635864,104.3256153246094,86.24620497140305,82.64744611175945,92.48466005355887
593,SFN,2012,103.79119145514667,99.51742882248014,100.6236656695001,101.74124754389196,104.42836925813354,123.09682645175424,98.76036443534417,95.30466216363509,105.57812687901293
594,SFN,2013,89.77923847269224,97.56004528248697,95.67367755088503,68.2124471116734,102.01116430871737,85.18058315863053,96.4667105326514,93.77933671940593,97.569247276838
595,SFN,2014,99.10863432823436,99.8325715809248,99.68475057664293,96.5881341295137,101.46041521553948,99.15956382072724,99.7723284335403,99.84087746108625,99.53812360775507
596,SFN,2015,90.60032779520614,108.51717692942185,103.83807799200788,87.56330798977486,92.30639735481783,84.80846380655586,105.75328968887989,101.13567570537896,106.36128264115135
